1523576456,generate_authorization_url,"The oAuth2 URL is https://api.twitch.tv/kraken/oauth2/authorize?response_type=code&client_id=sjecmvp4tw0h0ppry59a38z37oejbn&redirect_uri=http://localhost/twitchpress2/trunk/&scope=channel_check_subscription+channel_commercial+channel_editor+channel_feed_edit+channel_feed_read+channel_read+channel_stream+channel_subscriptions+chat_login+collections_edit+communities_edit+communities_moderate+user_blocks_edit+user_blocks_read+user_follows_edit+user_read+user_subscriptions+viewing_activity_read+openid&state=46756883304526.",,,,X,1,1,,,100
1523576457,oauth2mainaccount,"TwitchPress Main Channel Listener: Starting listener for oAuth2 on main channel by administrator.",252,administrator_main_account_listener,"D:\xampp\htdocs\TwitchPress2\trunk\wp-content\plugins\channel-solution-for-twitch\includes\libraries\twitch\kraken\class.twitch-api.php",X,1,1,,,100,,279152
1523576458,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576458,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is 9taez6prq4xhqz5qp7v5jrce83299g.",,,,X,1,1,,,100
1523576459,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1523576459,request_user_access_token,"No access token returned: Requesting function is administrator_main_account_listener()",,,,X,1,1,,,100
1523576460,oauth2mainaccount,"Main Account Listener: Admin Listener Passed. Forwarding user to: http://localhost/twitchpress2/trunk/wp-admin/index.php?page=twitchpress-setup&step=next_steps",369,administrator_main_account_listener,"D:\xampp\htdocs\TwitchPress2\trunk\wp-content\plugins\channel-solution-for-twitch\includes\libraries\twitch\kraken\class.twitch-api.php",X,1,1,,,100,,624099
1523576473,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576474,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is 9j4ljcxs5y8nw8kn7dtcntdqgmm5r3.",,,,X,1,1,,,100
1523576475,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576476,request_app_access_token,"Access token returned. Requesting function was installation + establish_application_token() and the token is z4vn4n3g3fiu1l3ghgn61fbzx9kh2d.",,,,X,1,1,,,100
1523576476,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576477,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is z9vado04bkzi07adzj4cyh9wm3c5b1.",,,,X,1,1,,,100
1523576478,request_user_access_token,"Access token returned. Requesting function was establish_user_token() and the token is w03bj38tcggdzxm1xl5i3wj7il9ddy.",,,,X,1,1,,,100
1523576479,cURL_get,"TwitchPress HTTPDStatus: 422 - For example, for a user subscription endpoint, the specified channel does not have a subscription program.",,,,X,1,1,,,100
1523576480,cURL_get,"TwitchPress HTTPDStatus: 422 - For example, for a user subscription endpoint, the specified channel does not have a subscription program.",,,,X,1,1,,,100
1523576480,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576481,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is 2bdgychw4uxjewrx2mu4whb9yandaf.",,,,X,1,1,,,100
1523576481,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576482,request_app_access_token,"Access token returned. Requesting function was app_status + establish_application_token() and the token is 13fs5ra8z6cwh911rfus47v9u75fx6.",,,,X,1,1,,,100
1523576482,check_application_token,"Invalid app token",,,,X,1,1,,,100
1523576483,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is 03mx776qxr94mtluexwjmkiv9344d2.",,,,X,1,1,,,100
